Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,7439557975569665288,2024-11-21T10:44:36,173,PH,85200,212,507,44800000,"The idea of going back to college in my 40s felt daunting, terrifying even. But knowing my family believes in me gives me the strength to face every challenge head-on. This journey has taught me that courage isn’t about being completely fearless—it’s about moving forward despite the fear, trusting that your purpose is greater than any obstacle in your path, and above all, remembering you are never truly alone. #GoForwardTogether@Globe Telecom ",True,Unnamed: 32,bogarttheexplorer,Bogart The Explorer,643800,105,9600000,434,255,False,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7265371973306420526,2023-08-10T01:14:10,89,US,143800,2003,3490,3500000,What would Draco Malfoy do in Harry Potter: Magic Awakened? Play now and find out! #MagicAwakenedPartner #HarryPotter #MagicAwakened ,False,,t22felton,Tom Felton,10500000,72,157700000,151,64,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7283557195440983326,2023-09-28T01:21:57,51,US,207100,1833,8944,11900000,I SAID WHAT I SAID. The Malfoy Gang is the best card in the game. Like if you agree. Comment if you’re unequivocally and categorically wrong. Link in bio to play now. #MagicAwakenedPartner #HarryPotter #MagicAwakened,False,,t22felton,Tom Felton,10500000,72,157700000,151,64,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7199724261471276330,2023-02-14T03:27:38,83,US,483600,9777,10500,4600000,,False,,t22felton,Tom Felton,10500000,72,157700000,151,64,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7231216075046751530,2023-05-10T00:11:47,30,US,376200,7544,3411,4200000,Wand drop 🪄 🐍 Watch my playthrough of Sebastian Sallow’s questline now on the Hogwarts Legacy YouTube Channel! #ad #HogwartsLegacy #WizardingWorld #HarryPotter #Gaming,False,,t22felton,Tom Felton,10500000,72,157700000,151,64,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7249195822884195627,2023-06-27T11:02:19,76,US,617900,28600,4859,7100000,Oh what a brilliantly surreal day. The magic is real 🐍 #wbtourtokyo ,False,,t22felton,Tom Felton,10500000,72,157700000,151,64,True,Tokyo,Japan,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482892515461303570,2025-03-18T05:24:55,203,AU,82400,1544,4733,18300000,this tiktok is just me eating the most random things tbh,False,,anna..paull,Anna Paul,6200000,1914,709700000,1153,31700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482132656260402440,2025-03-16T04:16:08,131,AU,72500,922,1401,6200000,The oyster belt is crazy,False,,anna..paull,Anna Paul,6200000,1914,709700000,1153,31700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481576483006303496,2025-03-14T16:17:53,147,AU,69400,1923,1464,4200000,I love Melbourne everyone is so nice here😭,False,,anna..paull,Anna Paul,6200000,1914,709700000,1153,31700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479445646974405906,2025-03-08T22:29:08,90,AU,88700,866,1521,3700000,The future is now,False,,anna..paull,Anna Paul,6200000,1914,709700000,1153,31700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488662512414608647,2025-04-02T18:35:17,1589,CH,35000,42800,2919,428500,enough is enough ,False,,anna..paull,Anna Paul,6200000,1914,709700000,1153,31700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169149746693590274,2022-11-23T18:02:38,29,AU,329300,1855,1261,4500000,Asian or Australian? 😯 ,False,"Asian OR
Australian?",jamiezhu,jamiezhu,2200000,300,39200000,497,8099,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7467836397928353031,2025-02-05T15:39:22,44,AU,19400,355,57,6500000,"Let me post anything on your IG for $30? @ubank Limited time offer. Sign up with code EASY30 & make 5 eligible card purchases in the first 30 days to earn bonus cash. T&Cs at ubank.com.au/campaigns/easy30-offer. Products issued by Ubank, part of NAB. Info is general. Consider if it is right for you. TMDs at ubank.com.au/tmd. #paidpartnership",True,"Let me post anything 
on your IG for $30?",jamiezhu,jamiezhu,2200000,300,39200000,497,8099,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7194761520524315905,2023-01-31T18:29:19,101,AU,195700,16900,1171,2900000,Asking Sydney Millionaires How They Got Rich 🇦🇺,False,"Asking Sydney
 🇦🇺 Millionaires 🇦🇺
How They Got Rich",jamiezhu,jamiezhu,2200000,300,39200000,497,8099,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473701754312396039,2025-02-21T15:10:00,39,AU,2921,47,21,1100000,"Would you eat spicy noodles for $30? @ubank Limited time offer. Sign up with code EASY30 & make 5 eligible card purchases in the first 30 days to earn bonus cash. T&Cs at http://ubank.com.au/campaigns/easy30-offer . Products issued by Ubank, part of NAB. Info is general. Consider if it is right for you. TMDs at http://ubank.com.au/tmd . #paidpartnership",True,,jamiezhu,jamiezhu,2200000,300,39200000,497,8099,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487592938545941778,2025-03-30T21:24:47,19,AU,1070,5,181,18700,Day 1147 😂 Answering my funniest Comments 💭,False,,junpei.zaki,junpei zaki,16900000,0,396900000,3342,49,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487962683031981330,2025-03-31T21:19:34,31,AU,2438,89,359,56700,ONCE THERE WAS A NUGGET 🍗😋,False,,junpei.zaki,junpei zaki,16900000,0,396900000,3342,49,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488343799257664786,2025-04-01T21:58:31,35,AU,2465,19,220,37100,How to Fly 😂 According to my genius comments 🤯,False,,junpei.zaki,junpei zaki,16900000,0,396900000,3342,49,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487220425420721415,2025-03-29T21:19:15,29,AU,1549,211,334,24100,Remixing my comments 😂 911 my comments have ADHD 💀,False,,junpei.zaki,junpei zaki,16900000,0,396900000,3342,49,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486848057800166664,2025-03-28T21:14:15,49,AU,220,0,14,3740,"The Brotherhood is always watching... 🦅 Assassin's Creed Shadows, available now 🥷  🙌 #Ad",False,,junpei.zaki,junpei zaki,16900000,0,396900000,3342,49,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7468053729510526215,2025-02-06T05:42:55,15,AU,113000,2245,653,3500000,"Kappa Sighting 2 河童 #Kappa ✨This animation was created by me from scratch. Every single frame was brought to life with my own hands and imagination. **No AI tools were used.** All animations on my page are my original works made with love, creativity and dedication. 🎨",False,,shortestblockbusters,Shortest Blockbusters,15300000,0,245200000,265,9116,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7472539972726279431,2025-02-18T07:51:52,27,AU,104100,2857,444,1900000,There's always a bigger fish. #anglerfish #blackseadevilfish #mosasaurus #thalassophobia ,False,,shortestblockbusters,Shortest Blockbusters,15300000,0,245200000,265,9116,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471049458965400840,2025-02-14T07:27:44,12,AU,85600,13300,830,2300000,POV: You're in one of my childhood nightmares. I got dizzy animating this one. Happy Valentine's Day! #3d #animation #nightmare ,False,,shortestblockbusters,Shortest Blockbusters,15300000,0,245200000,265,9116,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465462114128350471,2025-01-30T06:06:17,11,AU,224200,21400,1956,2300000,Leshy (Found Footage) #folklore #horror #monster #foundfootage ,False,,shortestblockbusters,Shortest Blockbusters,15300000,0,245200000,265,9116,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465853745268641032,2025-01-31T07:25:51,33,AU,84200,6267,928,1200000,Leshy (Found Footage): A Haunting Forest Encounter,False,,shortestblockbusters,Shortest Blockbusters,15300000,0,245200000,265,9116,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7420442768750824711,2024-09-30T22:27:50,71,AU,125500,3733,691,852100,Sweet and sour twistie review #theboys #mully #food #funny #meme #reaction #comedy ,False,,mully,Mully,10700000,29,289900000,940,1391,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7451951158723120401,2024-12-24T20:17:10,73,AU,12000,53,189,146200,That was mental. Beast Games is now live on @Prime Video AU & NZ #BeastGames #Ad,False,,mully,Mully,10700000,29,289900000,940,1391,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7421918551470017799,2024-10-04T21:54:38,29,AU,117100,5746,975,944400,Grimace shake review #grimace #grimaceshake #mcdonalds #theboys #mully #food #funny #meme #reaction #comedy  ,False,,mully,Mully,10700000,29,289900000,940,1391,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7478714487470624017,2025-03-06T23:12:01,15,GB,30700,787,1447,267900,Fish game ,False,,mully,Mully,10700000,29,289900000,940,1391,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7439841071825177864,2024-11-22T05:03:16,58,AU,8484,88,150,2600000,"VIVE Focus Vision, HTC VIVE’s all-new standalone hybrid PCVR headset, is here! Order now during HTC VIVE's Black Friday sale and receive a FREE VIVE Wired Streaming Kit for PCVR via DisplayPort mode as well as 7+ games 🎮 ",True,,mully,Mully,10700000,29,289900000,940,1391,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481178554189860104,2025-03-13T14:33:45,8,AU,22900,1512,179,291900,anyone else fail school?? 😀#motivation #success #mindset ,False,,samuelsnell,Samuel Snell,1100000,195,22500000,72,208700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7439003524039609607,2024-11-19T22:53:03,15,AU,105300,8012,2444,1200000,anyone else fail school? #business #success #motivation #mindset ,False,,samuelsnell,Samuel Snell,1100000,195,22500000,72,208700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7447730201003396359,2024-12-13T11:17:04,10,AU,8201,275,274,314800,of a hustla #motivation #success #mindset ,False,,samuelsnell,Samuel Snell,1100000,195,22500000,72,208700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449038282052193554,2024-12-16T23:53:04,6,AU,48900,8956,960,509500,whis going on the yacht?? 🛥️ #motivation #success #mindset ,False,,samuelsnell,Samuel Snell,1100000,195,22500000,72,208700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7441222746169740551,2024-11-25T22:24:48,15,AU,20800,766,344,358000,start that business. #business #success #motivation ,False,,samuelsnell,Samuel Snell,1100000,195,22500000,72,208700,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7248278929759374638,2023-06-24T23:44:25,60,US,725200,22000,4078,12800000,Stonefish have one of the worst stings on the planet! I’m testing it out on Brave Wilderness #stonefish #wildlife ,False,,bravemarkvins,Mark Vins,1500000,190,20700000,231,813,False,Queensland,Australia,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7136915353803787562,2022-08-28T21:16:42,61,US,588700,18800,6419,9600000,Bloodworms are BACK on Brave Wilderness!,False,Full Video in Bio! ,bravemarkvins,Mark Vins,1500000,190,20700000,231,813,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485473252932996382,2025-03-30T23:00:00,28,US,288,19,7,8240,Bitten by a Tarantula! (not the most painful but probably the most nervous I've ever been for a bite test) #tarantula #desert #bite #spider #arachnid #arachnophobia #Bravewilderness #markvins,False,,bravemarkvins,Mark Vins,1500000,190,20700000,231,813,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315789394521394478,2023-12-23T21:59:35,57,US,1200000,42300,13500,6500000,World Champion of Ugly Cute #turtlefrog,False,TURTLE FROG,bravemarkvins,Mark Vins,1500000,190,20700000,231,813,False,Perth,"Western Australia, Australia",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488026312100089118,2025-04-01T04:00:00,57,US,120,0,3,2465,"How to Spot Deadly Scorpion! The Bark Scorpion is the most venomous Scorpion in the United States and should be avoided at all costs!  #barkscorpion #barkscorpions #bravewilderness #markvins #sting #scorpion #scorpion🦂 #venom #deadly #crazy PLEASE DO NOT ATTEMPT TO REENACT OR RECREATE ANY EVENTS OR SCENES  FROM OUR VIDEOS. Mark Vins and crew are professionally trained and routinely  receive assistance from wildlife experts, guides, and safety personnel when filming to  ensure the safety of our crew and all wildlife.",False,,bravemarkvins,Mark Vins,1500000,190,20700000,231,813,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485285100352048402,2025-03-24T16:09:16,57,AU,982,35,34,15800,Microscopic mites living in Pringle chips?! Fact or cap 🧢 let’s find out if they contain extra protein #stem #science #pringles #chips #microscope #science #bugs #mite #potato #potatochip #cap #fact #truth #factcheck ,False,"Bugs in
Pringles",oneminmicro,Walt,1700000,1112,45500000,592,18900,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487380732353023250,2025-03-30T07:41:29,51,AU,529,20,18,5490,Ai will never be able to generate something as amazing as this! Bubbles under the microscope! 🔬 🫧 #microscope #bubble #science #STEM #soapbubble #rainbow #colourful #chemistry #molecules ,False,"    Bubbles
Microscope",oneminmicro,Walt,1700000,1112,45500000,592,18900,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7147294809244388609,2022-09-25T20:34:22,43,AU,338800,5662,2384,4000000,Replying to @🇹🇭IngfhaWantToSus First time ive ever seen this type of WATERBEAR! #waterbear #tardigrades  #ocean #marine #sea ,False,"NEW
WATERBEAR
MICROSCOPE",oneminmicro,Walt,1700000,1112,45500000,592,18900,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484186539166158098,2025-03-21T17:06:14,58,AU,3310,50,27,40300,Craziest thing I’ve ever seen through a microscope! Caterpillar transforms into a chrysalis #microscope #bug #caterpillar #chrysalis #swallowtail #butterfly #STEM #science #biology #wow #insect #transformation,False,"Caterpillar
Turning into
A butterfly! ",oneminmicro,Walt,1700000,1112,45500000,592,18900,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184000866746158338,2023-01-02T18:32:32,57,AU,177100,5154,1794,2500000,FACT OR CAP?! Are there bugs in Ferrero Rocher chocolate?! Truth revealled! #microscope #truth #fake #chocolate #bugs #mites ,False,"Bugs in
Chocolate?",oneminmicro,Walt,1700000,1112,45500000,592,18900,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488168622829948178,2025-04-01T10:38:45,14,AU,303,15,1,10600,Treat yourself to an amazing nights sleep 🌙 make your bedroom smell amazing with these 3 tricks: 1.  Spray furniture pads with perfume or essential oil and stick them in your drawers 2. Deodorise + lift stains from fabric furniture with 1 cup soda water and 1 tbs dish soap 3. Place essential oil on cotton balls and place these in your vacuum before vacuuming your mattress and bedhead to add hidden fragrance to your room. Make sure to empty the bin canister once you’re done!  Hope these were helpful lovelies xx  #homehacks #hometips #tipsandtricks #bedroommakeover #bedroomdesign #bedroomdecor #homefragrance ,False,"3 inexpensive hacks to make your bedroom smell amazing 🌻;1.  Spray furniture pads with perfume 
or essential oil + stick in your drawers;2. Deodorise + lift stains from fabric furniture with soda water + dish soap;3. Place essential oil on cotton balls + place inside your vacuum for hidden fragrance ",mama_mila_,Chantel Mila | Home Tips,1500000,824,27600000,1231,6913,True,,,
to make your bathroom smell ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazing """,mama_mila_,Chantel Mila | Home Tips,1500000,824,27600000,1231,6913,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488095037457304839,2025-04-01T05:53:17,8,AU,743,43,9,19900,"Cleaning is my therapy 🤍 in those moments where the world feels completely out of control, and the noise grows too loud, cleaning a little portion of my home is enough to drown that noise out. Who else is the same?  #cleaningmotivation #cleaningtherapy #cleanwithme ",False,"If they randomly start cleaning everything, ask if they’d like help, then give them a big hug. It’s not because their house is a mess, it’s because their mind is ♥️",mama_mila_,Chantel Mila | Home Tips,1500000,824,27600000,1231,6913,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7296763702101937415,2023-11-02T15:29:53,21,AU,719200,33000,1067,6800000,"Say goodbye to spiders + insects around your home 🕷️🐜🐞 1. Place peppermint oil on cotton balls + put them under your bin liner to repel bugs. Bugs hate peppermint so it repels them 2. You can also place these in your vacuum canister to leave the smell of peppermint through your home 3. Repel ants + crawling insects from your home using rosemary infused water 4. Pour boiling water down your drains to keep fruit flies + their eggs away  5. And spiders hate citrus, so wipe down walls + floors with citrus oil or citrus peels #cleantok #cleaninghacks #cleaningmotivation #homesweethome #homehacks #hometips ",False,"5 hacks to keep bugs + spiders away from your home 🕸️🕷️;Part Two;1. Put peppermint oil on cotton balls + place under your bin liners to repel bugs ;2. Place peppermint oil cotton balls in your vacuum to make your home smell like mint;3. Repel ants + crawling insects using rosemary infused water;4. Pour boiling water down drains to keep fruit flies 
+ their eggs away ;5. Spiders hate citrus, 
so wipe down walls + floors with citrus oil or peels
🕸️🕷️",mama_mila_,Chantel Mila | Home Tips,1500000,824,27600000,1231,6913,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7343372350911499526,2024-03-07T05:55:17,89,CA,10000000,103300,37800,73500000,“I love roses” 🥹❤️ #flowers #nursing #retirement #money #surprise #kindness #roses #strangers #peace #happiness ,False,,mdmotivator,Zachery Dereniowski,20500000,1561,961900000,1946,12100,True,Girard & Co. Flowers & Gifts,"1371 Grand Marais W., Windsor, ON N9E 1E2, Canada",Windsor
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190446233180327173,2023-01-20T03:23:48,94,CA,15900000,239600,103400,97500000,“I was the only black girl” 🥺❤️ (Donation L1NK L1VE) #local #business #chicken #food #jamaica #kindness #money #surprise,False,,mdmotivator,Zachery Dereniowski,20500000,1561,961900000,1946,12100,True,Windsor,"Essex, Ontario, Canada",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090629995546070277,2022-04-26T03:45:47,44,CA,19500000,153900,138700,114500000,“Color means nothing” — 🥺❤️ (GoFundMe Live) #homeless #newyork #kindness #money #rent #bus #strangers #quarter #harlem #fyp,False,,mdmotivator,Zachery Dereniowski,20500000,1561,961900000,1946,12100,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488055888771665207,2025-04-01T03:21:18,125,CA,179400,2912,5235,1400000,“It’s just me and my baby” 🥹❤️ (GoFundMe 1N B10) #crowdfund #mom #daughter #money #food #homeless #kindness #singlemom ,False,,mdmotivator,Zachery Dereniowski,20500000,1561,961900000,1946,12100,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486849507964046597,2025-03-28T21:19:59,149,CA,1100000,48200,30800,8500000,"“$100,000 for you” 🥹❤️ #canada #nigeria #car #food #money #mom #surprise #family #singlemom #car ",False,,mdmotivator,Zachery Dereniowski,20500000,1561,961900000,1946,12100,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485317325617499410,2025-03-24T18:14:16,77,AU,890100,60800,7080,6300000,Koalas! Absolutely love these little legends! ,False,,robertirwin,Robert Irwin,8000000,0,120800000,327,9,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480817539707129106,2025-03-12T15:12:48,19,AU,92800,940,477,838900,"Grace and I came up with a spooky Halloween dance. We are both aware that Halloween isn’t for another 7 months but Grace is in her Halloween era, and I’m here for it 😎 also why is spinach featured in this dance I hear you ask?? Let’s be honest… What’s scarier than spinach? 😂",False,,robertirwin,Robert Irwin,8000000,0,120800000,327,9,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7479771171995618578,2025-03-09T19:32:21,119,AU,676400,14800,3318,5100000,Grazing around Australia Zoo 😂,False,,robertirwin,Robert Irwin,8000000,0,120800000,327,9,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488305843486674194,2025-04-01T19:31:12,68,AU,21500,300,208,133100,Giving this grumpy little bloke a helping hand out of harms way! Couple near misses 😂,False,,robertirwin,Robert Irwin,8000000,0,120800000,327,9,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487850188439129399,2025-03-31T14:03:07,38,AU,1034,10,7,17000,INTERCEPT 🙌 There’s no catching Jayden Campbell! Hostplus Super Play of the Round,False,,nrl,NRL,1400000,68,38900000,2206,881,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7336134363567951109,2024-02-16T17:48:10,12,AU,46500,602,305,2500000,Royce Hunt off the back fence! 🤯 #NRLAllStars,False,,nrl,NRL,1400000,68,38900000,2206,881,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487526085865868549,2025-03-30T17:05:26,21,AU,25000,391,235,292300,GOING TRY FOR TRY 🥵 #NRLTigersWarriors,False,,nrl,NRL,1400000,68,38900000,2206,881,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7377034870419180807,2024-06-05T23:03:02,8,AU,319000,9802,3134,3000000,Leila Walsh getting swept up in the celebrations! 🙈 #nrl #stateoforigin ,False,That winning feeling ,nrl,NRL,1400000,68,38900000,2206,881,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7336185307831733505,2024-02-16T21:05:53,108,AU,132400,4278,1533,1900000,That winning feeling 🖤💛❤️ #NRLAllStars,False,,nrl,NRL,1400000,68,38900000,2206,881,True,,,
