username,video_id,comments_topics,comments_sentiment,comment_count
sayfjoumat,7441721877850066231,['Ok sa7biY 🫱🏽\u200d🫲🏿']
sayfjoumat,7434691681313672504,['♥️']
sayfjoumat,7372868469819313413,"['Brother 💯❤️🤙🏻', 'Sahbi ❤️', '❤️❤️']"
sayfjoumat,7368541314146749702,['❤️']
ndivhonthakssntha59,7482639901121449271,['🥰🥰🥰🥰']
ndivhonthakssntha59,7465444198083300613,"['The sound 😭😭', '💪💪💪']"
ndivhonthakssntha59,7459385963223993606,"['♥️♥️♥️', '🔥🔥🔥😊😊😊']"
amanipillay,7283438010270502150,"['There’s a boyfriend effect video out there of a before and after ONE HOUR 😂😂😂😂. You’re still gorgeous babes', 'it\'s called ""Boyfriend air"" 😭😭', 'It’s called equilibrium', 'so they become handsomer when they with us but we become uglier when we around', 'We become comfortable when we are loved and accepted😍']"
amanipillay,7461906006025555205,['😍😍']
amanipillay,7456099770671746310,"['I wish restaurants in cape town knows how much money they can make by being halaal 😂😂😂', 'Thanks for the info. But please tell us where they are situated.', 'where about in claremont', 'Do they have actual menus?', 'What about a bacon cheese burger that’s a classic😳😳']"
amanipillay,7448559352266476806,"['😩😩 Was it worth it ?', 'Hey baby. So glad you enjoyed it. 🥰']"
amanipillay,7446448950523022597,"['Is it comfy?', 'I bought the darker one in Access Park Kuils River.... Got it for R100... What a bargain']"
amanipillay,7444612853396458807,"['cuuteee', '😅', 'you will sweat with those nylon tops😭']"
amanipillay,7438299439485259064,['😍😍😍']
amanipillay,7436079579447577912,"['Outfit 😍😍😍😍', 'Beautiful']"
amanipillay,7432959470243695878,"['Damn!! I love this 😭😭 so so good !!', '🥰🥰🥰🥰🥰🥰 love thiiiis']"
amanipillay,7422570110818209030,['👑']
amanipillay,7417529572175973638,"['🥰beautiful', 'First like & comment, can I get any discount']"
amanipillay,7416346008185097477,"['how much are they?', 'Are they soft?', 'Choc chip from here is amazing', 'is the place halaal', 'are they only in Cape Town?']"
amanipillay,7410139041607224582,['wot? no afternoon tea break? this is criminal.']
amanipillay,7404581934170426629,"['Coalition! Top spot! Love the indoor courts', 'Can tell you didn’t play sports at school']"
amanipillay,7386967509313916165,['London girlie 🥰']
amanipillay,7381387537530604805,"['Why is no one talking about the keyboard?! What is it?', 'These people’s work life look so chilled…my work on other💀💀💀💀', ""please can you tell me where did you get that laptop bag 😭 been trying to find one that's not schoolbag vibe for the office 😅😂"", 'The warm water bottle is so real 😂', 'I love your outfit']"
amanipillay,7278726960962882821,"['Girl 🤣 love it', 'To my CORE I’ll always be a HSM fan 😭', ""y'all hiring?"", '😂😂 love it', 'I LOVE THIS']"
amanipillay,7212233633531317510,"['Girl please could you plug w the paint set 😂', 'The first time y’all painted out how you feel about each other🥰👀', 'Where did you get the painting set?']"
amanipillay,7182659440666103046,"['this is beautiful 😍', 'Babeeee 🥰 Omg', 'I love you 🥰']"
amanipillay,7121783536843050245,['lol']
amanipillay,7121378673093020933,"['My favourite it girl 😍', '🥰']"
amanipillay,7090190858007497989,"['😂😂😂', 'ay,zzzz😂😂😂😂😂😂', '😭😭😭🤣🤣🤣🤣 FOH😭😭😭😭😭😭', '😂😂😂😂😂😂']"
amanipillay,6976943194453953793,"['other way around', 'no no no']"
amanipillay,6926240588325014786,"['Girl logic', 'like 🙄 come on open your eyes. and then they say girls are hard to read🚮', ""This is why we're single boys"", 'hmmmmmmmmm', ""I dreamt of him, apparently that wasn't clear enough🥴🥴""]"
amanipillay,6895372064027348225,"['who else is a pillay here ?', 'The way I remember all these is MADNESS.', 'GURLL THE GLOW UPPP THOO 😭😭', ""that's a glow up😌❤👍🏽"", 'you’re so pretty omw']"bhonono_mvelase,7492755978732064005,"['👏👏👏🥰🥰plz share dadewethu', 'part2 please 🥰', ""Ti's is my home"", 'Hallelujah 🙏🙏🙏', 'U Mnambithi awukuphoxi ngomculo niyangibusisa hamba vangeli ❤❤❤❤']"
bhonono_mvelase,7491016539622214918,"['You are so beautiful ❤️', '🤭🤭🤭 beautiful 😍', 'baby sis😍', 'Mfwethu ❤️❤️❤️', 'Mamvelase Omuhle❤']"
bhonono_mvelase,7490621922229718327,"['🔥', '👌👌👌']"
bhonono_mvelase,7485801457669655863,"['🥰🥰wow', 'izithandwa zami ezinhle in and out😍👌👌', 'yabonanina', 'nginithandan 🥰🥰🥰🥰', '❤️']"
bhonono_mvelase,7477235592271531269,"['this remind me of my late mother💔', 'hi dade love this song need full song pls🥰🥰', 'kwaku mcwabo yini ??', 'Silahlekelwe kodwa abantwana baka baba😢', 'ngakhumbula umama ongizalayo emnambithi 😫']"
bhonono_mvelase,7475830583663381766,"['❤❤❤shineee', 'Youth choir or confirmation? Hhay kupractiziwe strong power 💪', 'unity is power', 'where are you located yorh wow you sing Like you are in Jerusalem 🙏🙏🙏🙏🙏❤️❤️', ""I remember very well this service was held in Auckland Park under Mveleli Sipaladi. It's the branch where I attend church in Jesus 🙏""]"
bhonono_mvelase,7472003382190820613,"['🔥 🥰always ncaaah darling', 'That dress on you!!😍😍', 'Hmmm no 1 cc wami🥰🥰', 'imama 🥰💝🔥English nose🤗💃🔥', 'Beautiful ♥️🥵🔥']"
bhonono_mvelase,7471764173685296390,"['happy birthday 🎂 🥳 🎉 🎈 🎁 Nurse', 'Happy belated birthday Bhonono🥰❤️', 'happy birthday bbs❤🌹❤', 'Happy birthday gazi😍😍😍', 'Happy zalwa day sister🌹']"
bhonono_mvelase,7467590630831688966,"['our beloved church that we are proud of 🥰🥰🥰🥰🥰🥰', 'Shine shine blue train👏🏽👏🏽sabuchothoza ntombazana ❤️', 'Blue Train🤍💙', 'my church', 'plz full video']"
bhonono_mvelase,7466959059971771653,"['One of many things i like nge khaya engikhonz kulo. indlela enafundiswa ngayo ukuthwala i doek. that is the first thing that gives me a clear identification if ukhonza at the House of Twelve Apostles', 'Video credit 🤭', '❤️💛💙Family', 'Shineeeh', 'i love the song❤️']"
bhonono_mvelase,7462102274148502789,"['😄😄 nangu ubabu Priest wale choir ebambe I corner 🙈', 'sacela ungiph i video ye Durban North', '🔥🔥🔥🔥🔥my Home🙏🙏🙏', 'My favourite song of all time 🔥🔥🔥🔥🔥', 'My choir was behind iNewcastle😭🥺 Durban North. Ekhaya🥰']"
bhonono_mvelase,7462043274920922374,"['Was this taken at zuurbekom? Ngibona the portrait ya bo baba on the wall 😊', 'First gathering after Covid❤️❤️❤️', 'Shineeee blue train❤❤🙏', 'Our blue train in the house of the LORD.', 'blue train 💙💙💙🙏']"
bhonono_mvelase,7459870761453407493,"['🔥🔥🔥🔥Sisi', '🌹🌹🌹', '🔥🔥🔥']"
bhonono_mvelase,7458171097645698310,"['❤️😍🥰My sisters in Christ,nibahle', '🔥🔥blue train', 'Unity is power 🙌🙌🥰🥰', 'My church Unity is power', 'The House 🥰🥰']"
bhonono_mvelase,7457651402647555333,"['lil sis🥰🥰🥰🔥🔥🔥', 'you look great', '🥰🤗 dade', '🔥🔥🔥sisi wami', '🤪']"
bhonono_mvelase,7455742284240375045,"['🥰🥰🥰🥰sthandwa sami 😍', '😂', '😍❤️', '😂', '😁']"
bhonono_mvelase,7455712300582964486,"['🔥🔥🔥love', '🥰🥰🥰Looking amazing and beautiful yoo 🥰🥰', 'maMvelase wami❤️', '🔥🔥🔥🔥🥵🥵🥵Waze wamuhle sthandwa sami\nplug yengubo🔌', 'Wenzakakhulu manje 🔥🔥🔥']"
bhonono_mvelase,7453128013878709510,['♥️♥️♥️♥️♥️♥️🥰🥰🥰🥰Naze nabahle webantu']
bhonono_mvelase,7451632935805013253,"['You look stunning gal🥰🥰🥰🥰', '🥰🥰🥰']"
bhonono_mvelase,7449377147753417990,['🥰🥰🥰🥰']
bhonono_mvelase,7449374848851168518,"['Stunning Babe 🥰❤️💯', 'Ai cc 🔥🔥🔥🔥🔥🔥❤️❤️', 'Wow gorgeous gal🥰🥰🥰🥰', 'wow 🥰', 'Mnisi 🥰🥰🥰']"
bhonono_mvelase,7449372775204146437,['🥰🥰🥰']
bhonono_mvelase,7449277829423975685,"[""🥰🥰🥰That's my angel"", '🥰🥰🥰Dadewethu', 'Waze wamuhle wafaneleka', 'ngwana ntate', 'dadewethu ❤️']"
bhonono_mvelase,7440936725641301304,"['PMB my fav🥰🥰', 'Hallelujah 🥰🥰🥰', 'i grow up on this church', 'Best 👌', '🥰🥰🥰']"
bhonono_mvelase,7431983346344889606,"['🥰Big brother', 'Music darling', 'my skat🥰🥰', '🥰🥰🥰 Tshabaza cc', 'Waze wamuhle sthandwa sami🥰🥰🥰🥰']"
bhonono_mvelase,7431272879326563589,"['ezangakwethu 🔥🔥🔥', '🔥', '❤️', '🥰🥰🥰', '🥰🥰🥰🥰']"
bhonono_mvelase,7431245097817099525,['Uyashelelela nje cc']
bhonono_mvelase,7423471908726852869,"['Can I please have the lyrics of the other part of the song Dankie', 'I was having a bad day, now i feel better. Thank you Dadewethu ngale video ♥️♥️🥺', '🥰wow am from Eshowe ❤️same church yaz. ❤️😊💃', '🙏my home', 'shineeeee 💙🤍💙🤍💙']"
bhonono_mvelase,7422751853793905925,"['I used to go with my uncle and his family to Zuurbekom 😢 those years', 'what are flowers for?', 'things do change n then 🌹 i attend this church long time ago', 'yoh I miss Durban', 'Abaphostoli banama uniform amangaki?']"
bhonono_mvelase,7422378943614995718,"['Unity is power 💙💛🤍', 'My sisters in Christ', 'The House of The Twelf Apostles', 'I love inkonzo yethu with all my heart 🙏💙', 'till death do us apart🥰']"
bhonono_mvelase,7420307207704694021,"['pls this on my Whatsapp lv pls', 'Mnganamie 🥰🥰🥰🥰', 'Wow naze nabahle', '♥️🥰', '🔥🔥🔥']"
bhonono_mvelase,7418263633479601429,"[""Can I relocate to KZN 😢😢 I'm tired of Soweto 😂🙈🙈"", 'My home💙🤍💛', 'awu The House 🙌🏻', 'Unity is Power 🙏🥰🥰❤', 'The 1 of those brother anigma never mentioned 😅']"
bhonono_mvelase,7417542248625130757,['Dadewethu ❤️❤️❤️❤️🙌🙌']
bhonono_mvelase,7413085548547427590,"['goosebumps hei, can someone explain gore ya reng, pliz I love it', 'Ngcela ma Lyrics', 'Lyrics please', 'unity is power', '🥰 unity is power']"
bhonono_mvelase,7412646554894355717,"['please share the lyrics I like this song', 'rylics please', 'njan confirmation lena 👻', '🙏 Ngicela Amangana I am so tauched', 'The house of 12 apostole ♥️♥️♥️']"
kylie.naidoo01,7175221997838929158,"['thanks for proving him right', 'Peter pan go fly a kite 😅', 'Beautiful ladies and love the ink work🥰', 'THESE BROWN GRRRLZ MAKIN TATTOOS LOOK GOOD BRUH.', 'You girls are gorgeous and beautiful tats']"
kylie.naidoo01,7164343859563056390,"['The one 🫶', 'Good, all the best', 'To cutie... Love the workout ❤️❤️', 'you are 👌🔥', '💪💪💪💪']"
kylie.naidoo01,7492825072361590071,"['Always', 'always a 10💖🔥', '💯', '🥰🥰🥰']"
kylie.naidoo01,7492825026526285062,"['are u supplementing ?', 'yummy']"
kylie.naidoo01,7492825015478701317,"['damn', '🔥🔥🔥']"
kylie.naidoo01,7492824993470909751,['🥵🥵🥵']
kylie.naidoo01,7491777146751421701,"['Gods most precious creation', 'yummy 🌹', '10💖🔥', '😍😍😍']"
kylie.naidoo01,7483288039448530231,"['wow❤❤', 'TATTOOS!🥹🔥', '🥰🥰🥰', '😎😎✌️✌️', '🥵🥵🥵']"
ziyaad_soloo,7454533956701080837,"['I know this guy', 'Ishuuu 🔥🔥', 'sho Baba 🥰', '😍']"
ziyaad_soloo,7466429898966453510,"['Currently vitamin ct deficient 😔', 'Can we be friends', 'Best city😍', '🔥🔥']"
ziyaad_soloo,7471717193596685574,"['🔥', '🤝🤝🤝', '🥰🥰🥰', 'You are the guy']"
ziyaad_soloo,7480993203836013830,"['The magician at it again', 'fire']"ziyaad_soloo,7454533956701080837,"['I know this guy', 'Ishuuu 🔥🔥', 'sho Baba 🥰', '😍']"
tthugwife,7493308256924912951,['Single?']
tthugwife,7493197999095598342,"['#number1fan', 'First']"
timmybear_naidoo,7492850800553938182,"['💕💕💕💕', '🥰🥰🥰🥰🥰🥰🥰🥰🥰', '✨🔥✨✨✨🔥🔥✨🔥✨✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨']"
timmybear_naidoo,7492533877357989126,"['Beautiful mama🥰', 'MAJESTIC 💗💗', '✨🔥✨✨🔥✨🔥✨🔥✨✨🔥✨🔥✨🔥✨🔥✨✨🔥✨🔥✨🔥✨🔥✨🔥✨🔥✨']"
timmybear_naidoo,7487304783380942086,['🥺🥺🥺']
kylosimons,7399714295551937798,"['that last save though', 'Wow last save', '😳😳😳']"
kylosimons,7379233200880553222,"['This looks so easy to do😂', 'damn Donate 😂😂😂', 'i feel like they faking 🙂', 'gama lakhe uDonate?', '@*']"
kylosimons,7057534453148667137,"['and then?', 'u turned around and then?', 'where about is this place bro', 'I’m confused', ""The comments are the reason I'm here 🤣😂🤣😂""]"
kylosimons,7491720116757925125,"['Can I join Kylo and Jamie?', ""I haven't played in a while but lets go 😅"", 'tops bro 😂🙏', 'me please', 'can I join of challenge 🔥🔥']"
kylosimons,7491350740619808005,"['that yeses was personal 😭😭😭🙏🙏🙏', '🙏🙏🙏🙏']"
tanner.prince_,7491238343238356230,"['too nice 👌', 'One day when I’m big🥺', 'How’s this man 😍😍', '🥺🥰🥰']"
tanner.prince_,7487584007429967159,"['serving scrapes 🫴🏽🔥🔥🔥🥺', 'plat🔥🔥', 'Inspo😍', 'Dit moet seker i baie lekker gevoel wees ❤️😍☺️', '😌😌']"
tanner.prince_,7473392713128365367,"[""that's my boy"", 'Polo nah😭🤍🔥🔥']"
tanner.prince_,7467191612288929030,"['😂😂😂😂😂 is onnaflooor', 'I can’t put my finga 🤣🤣🔥', '😂😂😂', '😂😂😂😂😂bums up']"
tanner.prince_,7464315311907540229,"['my baby', 'So clean man', '?????', '😩', 'u leaking water bru']"
miks.gray,7490156273107848453,['I love youuuuuu']
miks.gray,7483553828315335941,"['Baddest baddies 🫶🫶', 'BADDDIED']"
miks.gray,7483541645544279301,"['😍😍', '🔥🔥🔥', 'Baddies']"
miks.gray,7479897538288454917,"['I like ur vibe🥳🥳🥳🎉🎉', '😏😏😏']"
miks.gray,7474147000812981509,"['Stunnas', '🔥']"
mayavanzyl_,7067184049239936257,"['oh that made me smile❤️', 'Presh 🥲💕']"
mayavanzyl_,7065812211939200258,['happy birthday maya ❤️so glad your dad could celebrate with you. to many more xxx']
mayavanzyl_,7060436522759245057,['My 18th better have these vibes']
mayavanzyl_,7049681416862403842,['🥺🥺🥺🥺']
oumaimahaitam,7193888760814177541,"['🥰🥰🥰🥰 félicitations ma chérie 💍', 'congratulations 🥰🥰', 'baby congratulations 🎉 🎉🎉', 'مبروك حبيبتي برفه والبنين ننتضر الزفاف في المغرب', 'مبروك عليك']"
oumaimahaitam,7205253012984548613,"['سلام ختي بغيت نسولك واش إجراءات زواج فالمغرب ساهلين؟', 'الف مبروك زين الله يحفظكم ❤️', 'ألف 🥰 مبروك حبيبتي 🥰', 'ما اجملكم ما شاء الله 🇲🇦♥️🇹🇷زواج مبارك', 'مبرك']"
oumaimahaitam,7204852455404801286,"['3almih 😂 arab', 'الله مبروك يارفقتي نشالله']"
oumaimahaitam,7204807656752598278,"['بغيت نعرف منين كيطحو عليهم 😂😂😂😂', 'فين الق بحل هد تركي😂', 'الله يكمل بلخير فين تعرفتي عليه', 'وينو مالو حشمان ههه', 'الله يكمل بخير']"
oumaimahaitam,7204423445981990149,"['chic et belle', 'ونعم منكم ❣️', '🥰🥰🥰']"
liibax143,7473840100087041286,"['Shukran bro🙌🏼❤️', '❤️❤️❤️♥️♥️♥️', '🥰🥰🥰']"
liibax143,7468368714153479430,['🥰🥰🥰']
liibax143,7462398583237659909,"['Alow kuu naxariiso walakey Maxamed Xaaji xassan cumar', 'Allah ha unaxaristo', 'amen 🤲', 'Aun Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin Aamiin', '😭']"
liibax143,7427906354028842246,"['🥰🥰🥰', '🥰🥰🥰']"
nigeria533,7253215341608799515,['Okay Harekam']
nigeria533,7253077045146553627,['Harekam ahh']
michellesteffensl,7354317770923855109,"['Same😂', 'Your not alone', '😭😂same', '😅😅😂😂 Nee jys glad nie alleen nie. Nou lekker gelag vir jou video', '😂😂😂😂Jy is def nie die enigste een nie']"
michellesteffensl,7353343051777019142,['😂😂😂🤗😍']
michellesteffensl,7350639530673753349,"['Yas queen !🙄🙄🙄🙄🙄🙄✌🏼', '💯', 'troues is blerrie onndig stressvol!!! ps... jyt hard genoeg gereel... geniet dit nou net 🥰']"
michellesteffensl,7299331331396242694,"['""My kinders gaan nóóit eendag...""\nSpoiler alert, hulle gaan 😂😂😂', '❤️', '😂 ja nee myne is chocolate, en dit het niks met enige iemand te doen Nie', 'dis waar', 'stem!! 🥰']"
4drienrk,7332842595258748192,['Track id?']
4drienrk,7267638070416067873,"['Sympa les mecs', '😂']"
4drienrk,7267129907195530528,"['😂😂😂❤️❤️', '😂😂😂', '@lermicy I am not the only one', '@C_Remiskine']"
4drienrk,7232181818928221467,"['Ptdrrrrr c’est pas bien de rire mais c’est drôle', 'Omg', '😂😂', '🤣🤣🤣🤣']"
4drienrk,7226417148233583898,"['Imagine sa tête si tu lui dit je vais faire des pâtes 😂', 'Normaaal minimum !!!', '😂😂', 'Après tout vive les pâtes 🍝🥰🫣']"
reggiv2301,7420810879073029382,['my baby🥺❤️']
reggiv2301,7410130296663772422,"[""I swear I'm so lucky 🥺❤️☺️""]"
reggiv2301,7410126491457047813,['🥺❤️I have the best bf ☺️']
gabiindigo,7246028678851726598,"['*goes on google maps to assess the parking situation beforehand*', 'I’m the same😭😭 when people ask I usually tell them I legally have my license but not mentally💀', 'Not to be a hater but how 😭 are y’all okay 😭', 'It’s like I unlock paths when I drive in a new road for the 1st time. And I can Only drive in my unlocked paths', 'and on top of that i can’t parallel park and won’t ever attempt to do it <3']"
gabiindigo,7225899788678548742,"['then the gaslighting starts😭😭', ""At this point I'm proud of waking up"", 'Me at this exact moment:', 'arriving ten minutes before the lecture ends just to sign the register 😭😭😭', 'I only attend class for the aesthetics. The real learning happens at home. 😂']"
